NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
2864,대구광역시 수성구 지산동,1257-1,1257,1,영남맨션,114.05,202309,22,"40,000",102,13,-,-,1991,지산로 31,-,중개거래,대구 수성구,23.12.11
2865,대구광역시 수성구 범어동,2030,2030,0,래미안수성,134.568,202309,22,"83,000",103,3,-,-,2008,상록로 69,-,중개거래,대구 수성구,23.12.06
2866,대구광역시 수성구 신매동,10-14,10,14,사월화성파크드림(1단지),84.9999,202309,22,"45,000",104,10,-,-,2006,달구벌대로 3304,-,중개거래,대구 수성구,23.12.22
2867,대구광역시 수성구 사월동,325,325,0,대구시지푸르지오,90.2038,202309,22,"41,000",105,16,-,-,2006,달구벌대로661길 7,-,중개거래,대구 수성구,23.09.26
2868,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,84.97,202309,22,"48,000",1510,1,-,-,2006,청수로 214,-,직거래,-,23.12.27
2869,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.9608,202309,22,"90,000",102동,5,-,-,2021,청솔로14길 15,-,중개거래,대구 수성구,23.12.15
2870,대구광역시 수성구 범어동,371,371,0,궁전맨션,84.96,202309,22,"80,500",6,13,-,-,1988,동대구로 274,-,중개거래,대구 수성구,23.12.14
2871,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,204.0727,202309,22,"240,000",104,28,-,-,2009,달구벌대로 2435,-,중개거래,"대구 달서구, 대구 수성구",24.02.14
2872,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,84.98,202309,21,"44,400",101,11,-,-,1996,수성로 412,-,중개거래,대구 수성구,23.12.04
2873,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,84.575,202309,21,"27,200",107,10,-,-,1992,지범로40길 11,-,중개거래,대구 수성구,23.11.07
2874,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,84.93,202309,21,"44,000",308,3,-,-,2003,동원로 110,-,중개거래,대구 수성구,23.11.22
2875,대구광역시 수성구 범물동,1336,1336,0,범물한라창신태성맨션,84.85,202309,21,"25,750",106,4,-,-,1992,용학로 272,-,중개거래,대구 수성구,23.10.31
2876,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,84.93,202309,21,"43,000",305,19,-,-,2003,동원로 110,-,직거래,-,23.09.21
2877,대구광역시 수성구 시지동,486,486,0,노변청구,59.99,202309,21,"28,000",105,2,-,-,1996,시지로 21,-,중개거래,대구 수성구,23.09.26
2878,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,74.91,202309,20,"38,000",207,15,-,-,2003,동원로 123,-,중개거래,대구 수성구,23.12.20
2879,대구광역시 수성구 지산동,359-1,359,1,동서무학,59.85,202309,20,"17,500",101,13,-,-,1994,지산로14길 83,-,중개거래,대구 수성구,23.11.15
2880,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,84.9258,202309,20,"77,000",104,21,-,-,2018,청수로 274,-,중개거래,대구 수성구,23.12.12
2881,대구광역시 수성구 지산동,761,761,0,녹원맨션,84.96,202309,20,"41,500",110,4,-,-,1989,무학로 189,-,중개거래,대구 수성구,24.01.30
2882,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,204.0727,202309,20,"250,000",105,30,-,-,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.02.15
2883,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,84.7,202309,20,"63,000",C,35,-,-,2007,동대구로 59,-,중개거래,대구 수성구,23.12.29
2884,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,123.277,202309,20,"175,000",102,15,-,-,2009,범어로 75,-,중개거래,대구 수성구,24.01.02
2885,대구광역시 수성구 시지동,41,41,0,시지월드메르디앙,84.9996,202309,20,"52,800",103,19,-,-,2009,천을로 70,-,중개거래,대구 수성구,23.12.01
2886,대구광역시 수성구 지산동,1200,1200,0,목련,49.23,202309,20,"26,000",10,2,-,-,1986,용학로42길 13,-,중개거래,대구 수성구,24.02.20
2887,대구광역시 수성구 범어동,614-100,614,100,범어청구푸른마을,84.96,202309,20,"56,000",104,17,-,-,2000,동대구로 240,-,중개거래,대구 수성구,24.01.04
2888,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,74.91,202309,20,"38,000",-,15,-,-,2003,동원로 123,20230927,중개거래,대구 수성구,-
2889,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,129.53,202309,20,"77,000",-,6,-,-,2006,청수로 213,-,중개거래,대구 수성구,-
2890,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9283,202309,19,"99,000",202,10,-,-,2009,범어로 73,-,중개거래,대구 수성구,24.10.31
2891,대구광역시 수성구 황금동,505,505,0,화성고려파크뷰,145.8243,202309,19,"62,000",101,4,-,-,2003,청수로40길 29,-,중개거래,대구 수성구,23.11.30
2892,대구광역시 수성구 수성동3가,130-1,130,1,수성3가화성파크드림1단지,159.5388,202309,19,"129,500",104,14,-,-,2009,들안로60길 17,-,중개거래,대구 수성구,23.11.15
2893,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202309,19,"61,800",105동,27,-,-,2020,희망로24길 24,-,중개거래,대구 수성구,23.12.07
2894,대구광역시 수성구 지산동,1195-3,1195,3,반호프5차,44.94,202309,19,"8,000",-,1,-,-,1993,용학로40길 11,-,직거래,-,23.09.20
2895,대구광역시 수성구 신매동,570,570,0,시지삼주한라협화,59.88,202309,19,"15,200",213,8,-,-,1994,신매로 91,-,직거래,-,23.10.18
2896,대구광역시 수성구 신매동,595,595,0,두성,84.97,202309,19,"31,000",238,6,-,-,1994,고산로 30,-,중개거래,대구 수성구,23.12.15
2897,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.8355,202309,19,"39,000",101,16,-,-,2013,파동로 222,-,중개거래,대구 수성구,24.05.31
2898,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.9557,202309,19,"68,900",106동,21,-,-,2015,들안로78길 45,-,중개거래,대구 수성구,23.11.30
2899,대구광역시 수성구 매호동,1324,1324,0,두레타운,39.9,202309,19,"11,200",112,14,-,-,1995,천을로 131,-,중개거래,대구 수성구,23.11.14
2900,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,123.9557,202309,19,"170,500",108,16,-,-,2019,교학로 65,-,중개거래,대구 수성구,24.02.05
2901,대구광역시 수성구 수성동4가,1022-21,1022,21,한도노블리스,84.2625,202309,19,"30,000",101,6,-,-,2003,들안로67길 10,-,중개거래,대구 수성구,23.10.30
2902,대구광역시 수성구 매호동,1330,1330,0,누리타운,59.97,202309,19,"21,100",118,14,-,-,1995,달구벌대로637길 21,-,중개거래,대구 수성구,23.11.01
2903,대구광역시 수성구 범어동,371,371,0,궁전맨션,84.96,202309,19,"80,900",5,10,-,-,1988,동대구로 274,-,중개거래,대구 수성구,23.11.16
2904,대구광역시 수성구 수성동4가,1115-16,1115,16,대림이편한세상,84.9327,202309,19,"49,750",107,15,-,-,2005,들안로73길 50-7,-,중개거래,대구 수성구,23.12.18
2905,대구광역시 수성구 범어동,2237,2237,0,범어숲화성파크드림S,109.9617,202309,19,"98,500",101,15,-,-,2013,동대구로 376,-,중개거래,대구 수성구,23.11.21
2906,대구광역시 수성구 파동,1000,1000,0,수성아이파크,84.97,202309,19,"36,000",105동,14,-,-,2016,파동로22길 15,-,중개거래,대구 수성구,23.11.22
2907,대구광역시 수성구 노변동,353,353,0,수성월드메르디앙,84.8075,202309,19,"51,000",104,15,-,-,2007,노변로 55,-,중개거래,대구 수성구,23.11.13
2908,대구광역시 수성구 지산동,1234-1,1234,1,지산2단지,54.12,202309,18,"16,000",204,8,-,-,1991,지산로 5,-,중개거래,대구 수성구,23.11.21
2909,대구광역시 수성구 시지동,486,486,0,노변청구,59.99,202309,18,"26,000",105,12,-,-,1996,시지로 21,-,중개거래,대구 수성구,24.01.10
2910,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.9478,202309,18,"78,000",101동,20,-,-,2019,알파시티2로 48,-,중개거래,경북 경산시 대구 수성구,23.10.31
2911,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,59.73,202309,18,"34,000",105,9,-,-,1997,교학로11길 46,-,중개거래,대구 수성구,23.11.06
2912,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.8826,202309,18,"60,800",104동,11,-,-,2020,희망로24길 24,-,중개거래,대구 수성구,23.11.03
2913,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.941,202309,18,"87,000",102동,4,-,-,2021,청솔로14길 15,-,직거래,-,23.10.16
2914,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,137.0619,202309,18,"160,000",108,19,-,-,2009,달구벌대로 2435,-,중개거래,대구 수성구,23.11.20
2915,대구광역시 수성구 범어동,341,341,0,범어목련,52.86,202309,18,"56,000",3,3,-,-,1987,청호로 340,-,중개거래,대구 수성구,23.11.01
2916,대구광역시 수성구 범어동,966-1,966,1,범어월드메르디앙웨스턴카운티,101.603,202309,18,"77,000",204,12,-,-,2008,범어천로 200,-,중개거래,대구 수성구,23.11.22
2917,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,141.73,202309,18,"87,000",B,9,-,-,2007,동대구로 59,-,중개거래,대구 수성구,23.10.20
2918,대구광역시 수성구 범어동,2277,2277,0,힐스테이트범어센트럴,84.91,202309,18,"72,500",104동,35,-,-,2022,상록로 80,-,중개거래,대구 달서구,24.03.29
2919,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,84.8882,202309,18,"31,940",102,3,-,-,2013,달구벌대로669길 20,-,중개거래,대구 수성구,23.11.13
2920,대구광역시 수성구 범물동,670,670,0,우방미진하이츠,84.9,202309,17,"27,850",102,6,-,-,2000,지범로 290,-,중개거래,대구 수성구,23.10.17
2921,대구광역시 수성구 매호동,1040,1040,0,매호동서타운,59.9,202309,17,"23,750",102,15,-,-,1995,천을로 180,-,중개거래,대구 수성구,23.10.20
2922,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,59.73,202309,17,"38,000",109,15,-,-,1997,교학로11길 46,-,중개거래,대구 수성구,24.01.05
2923,대구광역시 수성구 범어동,2237,2237,0,범어숲화성파크드림S,92.9515,202309,17,"72,000",104,33,-,-,2013,동대구로 376,-,중개거래,대구 수성구,23.11.17
2924,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,84.93,202309,17,"43,000",305,18,-,-,2003,동원로 110,-,중개거래,대구 수성구,23.12.05
2925,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,59.9161,202309,17,"28,300",113,2,-,-,2013,파동로 222,-,중개거래,대구 수성구,23.11.30
2926,대구광역시 수성구 만촌동,1046-10,1046,10,수성2차e-편한세상,84.9874,202309,17,"77,900",108,7,-,-,2007,달구벌대로522길 33,-,중개거래,대구 수성구,23.11.30
2927,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,84.7,202309,17,"58,000",C,18,-,-,2007,동대구로 59,-,중개거래,대구 서구,23.11.17
2928,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202309,17,"56,000",105동,17,-,-,2021,수성로 185,-,중개거래,"대구 남구, 대구 수성구",24.04.18
2929,대구광역시 수성구 범어동,Jun-88,88,6,범어청구하이츠,84.96,202309,16,"66,000",101,12,-,-,2000,청호로84안길 2,-,중개거래,경북 구미시 대구 수성구,23.12.26
2930,대구광역시 수성구 시지동,349,349,0,청구전원타운,60.08,202309,16,"25,000",106,1,-,-,1990,시지로 45,-,중개거래,대구 수성구,23.10.10
2931,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202309,16,"62,000",105동,25,-,-,2020,희망로24길 24,-,중개거래,대구 수성구,24.03.22
2932,대구광역시 수성구 범어동,2100,2100,0,범어월드메르디앙이스턴카운티,116.9207,202309,16,"79,000",102,6,-,-,2008,범어천로 190,-,중개거래,대구 수성구,23.11.28
2933,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202309,16,"61,100",104동,18,-,-,2020,희망로24길 24,-,중개거래,대구 동구 대구 수성구,23.11.30
2934,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.974,202309,16,"56,800",105동,15,-,-,2021,수성로 185,-,중개거래,대구 수성구,23.11.09
2935,대구광역시 수성구 범어동,2030,2030,0,래미안수성,134.568,202309,16,"82,000",102,4,-,-,2008,상록로 69,-,중개거래,대구 수성구,23.10.26
2936,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,74.62,202309,16,"45,000",1406,8,-,-,2006,청수로 261,-,중개거래,대구 수성구,23.12.29
2937,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202309,16,"155,000",104,12,-,-,2020,범어로18길 22,-,중개거래,대구 수성구,23.10.30
2938,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,116.82,202309,16,"59,900",1517,2,-,-,2006,청수로 214,-,중개거래,대구 수성구,24.02.29
2939,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202309,16,"64,000",101동,3,-,-,2015,들안로78길 45,-,중개거래,대구 북구 대구 수성구,23.11.10
2940,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,141.73,202309,16,"107,000",B,30,-,-,2007,동대구로 59,-,중개거래,대구 수성구,24.08.30
2941,대구광역시 수성구 범물동,1269,1269,0,범물영남,133.875,202309,16,"43,000",102,15,-,-,1992,용학로 316,-,중개거래,대구 수성구,24.01.30
2942,대구광역시 수성구 만촌동,1046-10,1046,10,수성2차e-편한세상,84.9874,202309,16,"75,000",103,11,-,-,2007,달구벌대로522길 33,-,중개거래,대구 수성구,23.12.21
2943,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,111.1863,202309,16,"99,000",-,3,-,-,2018,청수로 274,20231024,중개거래,대구 수성구,-
2944,대구광역시 수성구 욱수동,130,130,0,시지5태왕하이츠,84.7132,202309,16,"34,000",101,11,-,-,2004,욱수천로 7,-,중개거래,대구 수성구,23.10.30
2945,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202309,16,"92,500",103동,14,-,-,2019,상록로 15,-,중개거래,대구 수성구,23.11.22
2946,대구광역시 수성구 범어동,Jun-88,88,6,범어청구하이츠,84.96,202309,16,"66,000",-,12,-,-,2000,청호로84안길 2,20231010,중개거래,대구 수성구,-
2947,대구광역시 수성구 매호동,1040,1040,0,매호동서타운,59.9,202309,16,"23,000",101,12,-,-,1995,천을로 180,-,중개거래,대구 수성구,23.11.22
2948,대구광역시 수성구 지산동,1200,1200,0,목련,42.66,202309,16,"17,900",3,3,-,-,1986,용학로42길 13,-,중개거래,대구 수성구,23.09.25
2949,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202309,16,"69,000",108동,15,-,-,2015,들안로78길 45,-,중개거래,대구 수성구,23.10.06
2950,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.9608,202309,15,"90,000",104동,14,-,-,2021,청솔로14길 15,-,중개거래,대구 중구,23.12.29
2951,대구광역시 수성구 사월동,645,645,0,시지한신휴플러스,84.7125,202309,15,"38,000",102,15,-,-,2013,달구벌대로669길 50,-,중개거래,경북 경산시 대구 수성구,23.12.15
2952,대구광역시 수성구 범어동,300,300,0,가든하이츠1,84.945,202309,15,"84,000",101,6,-,-,1985,범어로 45,-,중개거래,"대구 북구, 대구 수성구",24.05.07
2953,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,84.7,202309,15,"61,000",C,12,-,-,2007,동대구로 59,-,중개거래,대구 수성구,23.12.28
2954,대구광역시 수성구 두산동,113,113,0,수성SK리더스뷰,154.3168,202309,15,"144,000",105,53,-,-,2010,동대구로 95,-,중개거래,대구 수성구,23.10.10
2955,대구광역시 수성구 노변동,742,742,0,수성알파시티청아람,59.9949,202309,15,"47,500",106동,22,-,-,2021,알파시티2로 96,-,중개거래,대구 수성구,23.11.21
2956,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,84.93,202309,15,"45,500",205,17,-,-,2003,동원로 123,-,중개거래,대구 수성구,23.11.29
2957,대구광역시 수성구 지산동,1272-3,1272,3,현대맨션,84.87,202309,15,"25,950",103,8,-,-,1991,지범로22길 20,-,중개거래,대구 수성구,23.10.24
2958,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,84.92,202309,15,"61,000",112,1,-,-,1997,교학로11길 46,-,중개거래,대구 수성구,23.11.15
2959,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.8826,202309,15,"59,700",104동,4,-,-,2020,희망로24길 24,-,중개거래,대구 수성구,23.11.30
2960,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.9971,202309,15,"59,500",106동,20,-,-,2020,희망로24길 24,-,중개거래,대구 수성구,23.11.10
2961,대구광역시 수성구 신매동,594,594,0,시지동서타운,116.19,202309,15,"38,000",256,4,-,-,1995,신매로 41,-,중개거래,대구 수성구,23.10.10
2962,대구광역시 수성구 수성동1가,613,613,0,신세계타운,116.91,202309,14,"59,500",9,4,-,-,1989,신천동로 320,-,중개거래,대구 수성구,24.04.08
2963,대구광역시 수성구 욱수동,130,130,0,시지5태왕하이츠,80.8508,202309,14,"35,250",102,21,-,-,2004,욱수천로 7,-,중개거래,경북 경산시 대구 수성구,23.10.30
2964,대구광역시 수성구 지산동,1272-2,1272,2,에덴타운,84.86,202309,14,"26,000",103,3,-,-,1991,용학로 223,-,중개거래,대구 수성구,23.09.15
2965,대구광역시 수성구 지산동,1208,1208,0,청구호반맨션,84.98,202309,14,"24,800",101,14,-,-,1990,용학로46길 40,-,중개거래,대구 수성구,23.11.02
2966,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,170.8551,202309,14,"212,500",101,22,-,-,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.01.30
2967,대구광역시 수성구 범어동,177-1,177,1,범어서한포레스트,84.9864,202309,14,"84,000",101,39,-,-,2020,동대구로 346,-,중개거래,대구 수성구,23.10.20
2968,대구광역시 수성구 시지동,600,600,0,고산역화성파크드림,84.8338,202309,14,"45,000",101동,17,-,-,2019,달구벌대로 3122,-,중개거래,대구 수성구,23.10.20
2969,대구광역시 수성구 두산동,999,999,0,수성레이크푸르지오,84.9381,202309,14,"72,500",101동,34,-,-,2022,청수로24길 91,-,중개거래,대구 수성구,24.01.30
2970,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,49.21,202309,14,"28,200",109,17,-,-,1996,수성로 412,-,중개거래,대구 수성구,23.10.06
2971,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,84.97,202309,13,"47,500",1114,1,-,-,2006,청수로 213,-,중개거래,대구 수성구,23.10.13
2972,대구광역시 수성구 범물동,1372,1372,0,청아타운,84.995,202309,13,"28,200",101,13,-,-,1992,범안로 40,-,중개거래,경북 구미시 대구 수성구,23.10.13
2973,대구광역시 수성구 수성동4가,1090-7,1090,7,우방사랑마을,34.44,202309,13,"14,000",103,14,-,-,1996,달구벌대로 2317,-,직거래,-,23.09.19
2974,대구광역시 수성구 지산동,1297-3,1297,3,지산서한이다음아파트,59.56,202309,13,"17,500",402,1,-,-,1991,용학로 313,-,중개거래,대구 수성구,23.10.17
2975,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,84.97,202309,13,"52,100",1116,8,-,-,2006,청수로 213,-,중개거래,경북 경산시,23.10.27
2976,대구광역시 수성구 수성동1가,96-14,96,14,오성우방,84.995,202309,13,"40,500",103,16,-,-,1993,신천동로 380,-,중개거래,대구 수성구,23.10.27
2977,대구광역시 수성구 지산동,1200,1200,0,목련,42.66,202309,13,"19,800",6,1,-,-,1986,용학로42길 13,-,중개거래,대구 수성구,23.10.05
2978,대구광역시 수성구 노변동,742,742,0,수성알파시티청아람,59.946,202309,13,"42,000",105동,25,-,-,2021,알파시티2로 96,-,중개거래,대구 수성구,23.12.01
2979,대구광역시 수성구 범어동,2030,2030,0,래미안수성,126.0949,202309,13,"88,000",101,7,-,-,2008,상록로 69,-,중개거래,대구 수성구,23.12.29
2980,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,59.9776,202309,13,"57,000",101,26,-,-,2018,청수로 274,-,중개거래,대구 수성구,23.10.31
2981,대구광역시 수성구 매호동,1077-1,1077,1,시지매호2동서,59.93,202309,13,"25,000",201,3,-,-,1999,달구벌대로641길 8,-,직거래,-,23.10.12
2982,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,74.91,202309,13,"38,000",505,16,-,-,2003,동원로 100,-,중개거래,대구 수성구,23.12.21
2983,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,125,202309,13,"85,000",E,39,-,-,2007,동대구로 59,-,중개거래,대구 달서구 대구 수성구,23.10.31
2984,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,125,202309,13,"85,000",-,39,-,-,2007,동대구로 59,20230925,중개거래,대구 달서구,-
2985,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202309,12,"60,000",104동,2,-,-,2015,들안로78길 45,-,중개거래,대구 수성구,23.10.19
2986,대구광역시 수성구 범어동,2277,2277,0,힐스테이트범어센트럴,84.96,202309,12,"85,000",104동,26,-,-,2022,상록로 80,-,중개거래,대구 수성구,24.02.26
2987,대구광역시 수성구 시지동,28,28,0,시지태왕아너스,120.8268,202309,12,"63,800",103,20,-,-,2007,천을로 91,-,중개거래,대구 수성구,24.01.04
2988,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.9608,202309,12,"93,500",102동,12,-,-,2021,청솔로14길 15,-,중개거래,대구 달서구 대구 수성구,23.11.20
2989,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,84.93,202309,12,"41,700",308,1,-,-,2003,동원로 110,-,중개거래,대구 수성구,23.11.15
2990,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,133.92,202309,12,"40,000",105,12,-,-,1992,지범로40길 11,-,중개거래,대구 수성구,23.10.19
2991,대구광역시 수성구 범어동,2030,2030,0,래미안수성,134.568,202309,12,"85,000",102,18,-,-,2008,상록로 69,-,중개거래,대구 수성구,24.01.02
2992,대구광역시 수성구 범어동,300,300,0,가든하이츠1,129.18,202309,12,"125,000",105,4,-,-,1985,범어로 45,-,중개거래,대구 수성구,24.01.05
2993,대구광역시 수성구 시지동,462-2,462,2,대백,84.985,202309,12,"24,500",101,6,-,-,1992,달구벌대로625길 22,-,중개거래,대구 수성구,23.10.06
2994,대구광역시 수성구 두산동,789,789,0,수성화성파크드림,119.22,202309,12,"55,000",104,1,-,-,2009,용학로28길 8,-,직거래,-,23.09.12
2995,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.9966,202309,12,"44,700",103,11,-,-,2020,지범로48길 21,-,중개거래,대구 수성구,23.11.03
2996,대구광역시 수성구 매호동,1330,1330,0,누리타운,59.97,202309,12,"18,400",115,1,-,-,1995,달구벌대로637길 21,-,중개거래,대구 수성구,23.10.13
2997,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,118.906,202309,12,"76,000",113,12,-,-,2009,수성로 71,-,중개거래,대구 수성구,23.10.20
2998,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,59.73,202309,12,"34,500",109,4,-,-,1997,교학로11길 46,-,중개거래,대구 수성구,23.11.28
2999,대구광역시 수성구 신매동,10-14,10,14,사월화성파크드림(1단지),84.9999,202309,12,"42,000",101,12,-,-,2006,달구벌대로 3304,-,중개거래,대구 수성구,24.02.26
3000,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.955,202309,12,"90,500",103동,7,-,-,2019,상록로 15,-,중개거래,대구 수성구,24.01.31
3001,대구광역시 수성구 수성동1가,105-5,105,5,수성영남,29.995,202309,11,"13,500",101,14,-,-,2000,달구벌대로456길 43,-,중개거래,대구 수성구,23.09.20
3002,대구광역시 수성구 중동,551-1,551,1,서울중동(1-5동),50.06,202309,11,"25,800",마,4,-,-,1981,신천동로 216,-,중개거래,대구 수성구,23.11.01
3003,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,118.906,202309,11,"74,000",113,6,-,-,2009,수성로 71,-,중개거래,대구 수성구,23.10.23
3004,대구광역시 수성구 수성동4가,1090-1,1090,1,수성우방팔레스,83.2696,202309,11,"39,300",수성우방팔레스,8,-,-,2002,수성로 400,-,중개거래,대구 수성구,23.12.29
3005,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,84.7,202309,11,"58,500",E,6,-,-,2007,동대구로 59,-,중개거래,대구 수성구,23.12.08
3006,대구광역시 수성구 지산동,1234-1,1234,1,지산2단지,59.56,202309,11,"17,900",204,6,-,-,1991,지산로 5,-,중개거래,대구 수성구,23.10.16
3007,대구광역시 수성구 범물동,1269,1269,0,범물보성2차,84.99,202309,11,"29,000",206,7,-,-,1992,용학로 316,-,중개거래,대구 수성구,23.10.05
3008,대구광역시 수성구 시지동,498,498,0,고산노변타운,59.75,202309,11,"28,500",101,10,-,-,1996,시지로 55,-,중개거래,대구 수성구,23.11.17
3009,대구광역시 수성구 매호동,1331,1331,0,하나타운,45.69,202309,11,"16,000",102,2,-,-,1995,고산로 123,-,중개거래,대구 수성구,23.10.30
3010,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,84.8882,202309,11,"35,200",105,14,-,-,2013,달구벌대로669길 20,-,중개거래,대구 수성구,23.10.31
3011,대구광역시 수성구 신매동,30-5,30,5,시지효성백년가약1단지,147.008,202309,11,"94,000",102,3,-,-,2008,달구벌대로 3280,-,중개거래,대구 수성구,24.03.15
3012,대구광역시 수성구 신매동,280,280,0,신매효성백년가약청,121.5841,202309,11,"62,000",103,7,-,-,2006,달구벌대로 3233,-,중개거래,경북 경산시 대구 수성구,23.10.17
3013,대구광역시 수성구 시지동,498,498,0,고산노변타운,84.7,202309,10,"35,000",101,1,-,-,1996,시지로 55,-,직거래,-,23.10.16
3014,대구광역시 수성구 수성동1가,112-7,112,7,수성그린타운,59.996,202309,10,"38,000",101,5,-,-,2005,달구벌대로458길 17,-,중개거래,대구 수성구,23.10.24
3015,대구광역시 수성구 범어동,2291,2291,0,수성범어W,84.9974,202309,10,"137,000",-,59,-,-,2023,달구벌대로 2436,20230912,중개거래,대구 수성구,-
3016,대구광역시 수성구 신매동,579,579,0,천마타운,84.99,202309,10,"38,500",223,12,-,-,1994,신매로 71,-,중개거래,대구 수성구,23.10.31
3017,대구광역시 수성구 노변동,353,353,0,수성월드메르디앙,84.8075,202309,10,"46,000",103,15,-,-,2007,노변로 55,-,중개거래,대구 수성구,23.12.04
3018,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,84.92,202309,10,"59,000",108,13,-,-,1997,교학로11길 46,-,중개거래,대구 수성구,24.01.03
3019,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,84.9882,202309,10,"86,800",302동,3,-,-,2016,교학로 13,-,중개거래,대구 수성구,23.12.05
3020,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.952,202309,10,"38,900",110,18,-,-,2013,파동로 222,-,중개거래,대구 수성구,23.11.23
3021,대구광역시 수성구 만촌동,777,777,0,만촌우방타운2단지,59.73,202309,10,"33,900",202,6,-,-,1996,교학로11길 91,-,중개거래,대구 수성구,23.10.19
3022,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,74.91,202309,10,"36,500",505,9,-,-,2003,동원로 100,-,중개거래,대구 수성구,23.11.15
3023,대구광역시 수성구 범물동,1336,1336,0,범물한라창신태성맨션,84.85,202309,10,"30,000",101,15,-,-,1992,용학로 272,-,중개거래,대구 수성구,23.10.16
