NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
165,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,176.33,202505,29,"80,000",-,13,법인,개인,2003,동원로 123,-,중개거래,대구 수성구,-
166,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,70.2513,202505,29,"83,000",-,5,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,-
167,대구광역시 수성구 신매동,579,579,0,천마타운,84.99,202505,29,"34,200",-,9,개인,개인,1994,신매로 51,20250530,중개거래,대구 수성구,-
168,대구광역시 수성구 신매동,579,579,0,천마타운,84.99,202505,29,"34,200",-,9,개인,개인,1994,신매로 51,-,중개거래,대구 수성구,-
169,대구광역시 수성구 범어동,371,371,0,궁전맨션,131.16,202505,29,"107,000",-,6,개인,개인,1988,동대구로 274,-,중개거래,대구 수성구,-
170,대구광역시 수성구 황금동,Jan-99,99,1,태왕아너스,98.5991,202505,29,"94,000",-,16,개인,개인,2004,청호로 345,-,중개거래,대구 수성구,-
171,대구광역시 수성구 상동,141,141,0,새중동,63.6175,202505,29,"20,000",-,4,개인,개인,1981,상화로 7,-,중개거래,대구 수성구,-
172,대구광역시 수성구 지산동,1200,1200,0,목련,42.66,202505,29,"16,700",-,4,개인,개인,1986,용학로42길 13,-,직거래,-,-
173,대구광역시 수성구 시지동,499,499,0,노변다숲,53.3225,202505,29,"13,500",-,11,개인,개인,1996,노변공원로 34,-,중개거래,대구 수성구,-
174,대구광역시 수성구 만촌동,1356-7,1356,7,메트로팔레스2,176.33,202505,29,"72,000",-,20,법인,개인,2003,동원로 123,20250530,중개거래,대구 수성구,-
175,대구광역시 수성구 범물동,1332,1332,0,"범물에덴,신화아파트",83.46,202505,29,"22,300",201,3,개인,개인,1992,지범로40길 6,-,중개거래,대구 수성구,25.05.30
176,대구광역시 수성구 범어동,2291,2291,0,수성범어W,84.9911,202505,28,"136,000",-,21,개인,개인,2023,달구벌대로 2436,-,중개거래,대구 수성구,-
177,대구광역시 수성구 욱수동,246,246,0,보국시지웰리치,120.5032,202505,28,"56,300",-,2,개인,개인,2008,욱수천로 55,-,중개거래,대구 수성구,-
178,대구광역시 수성구 만촌동,605,605,0,만촌보성타운,59.87,202505,28,"17,000",105,9,개인,개인,2002,공경로 70,-,중개거래,대구 수성구,25.06.11
179,대구광역시 수성구 신매동,162,162,0,시지반도유보라,84.9806,202505,28,"46,000",-,11,개인,개인,2012,욱수천로 87,-,중개거래,대구 수성구,-
180,대구광역시 수성구 신매동,162,162,0,시지반도유보라,84.9991,202505,28,"46,800",-,11,개인,개인,2012,욱수천로 87,-,중개거래,대구 수성구,-
181,대구광역시 수성구 지산동,1257,1257,0,화성맨션,115.62,202505,28,"35,500",-,14,개인,개인,1991,용학로35길 62,-,중개거래,대구 수성구,-
182,대구광역시 수성구 신매동,263,263,0,태왕하이츠1,59.9844,202505,28,"24,600",-,5,개인,개인,2000,달구벌대로647길 16,-,중개거래,대구 수성구,-
183,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,137.0619,202505,28,"169,000",-,12,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,-
184,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.6522,202505,28,"46,000",-,17,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,-
185,대구광역시 수성구 신매동,569,569,0,시지대백신화창신맨션,59.88,202505,28,"17,750",205,7,개인,개인,1994,고산로 90,-,중개거래,경북 경산시,25.06.04
186,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,84.8882,202505,28,"32,500",-,14,개인,개인,2013,달구벌대로669길 20,-,중개거래,대구 수성구,-
187,대구광역시 수성구 범어동,2252,2252,0,범어라온프라이빗2차,84.9728,202505,28,"104,000",-,2,개인,개인,2018,청호로 438,-,중개거래,대구 수성구,-
188,대구광역시 수성구 신매동,570,570,0,시지삼주한라협화,59.88,202505,28,"17,450",213,8,개인,개인,1994,신매로 91,-,중개거래,대구 수성구,25.05.29
189,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,134.96,202505,28,"64,900",-,8,개인,개인,1996,수성로 412,-,중개거래,대구 수성구,-
190,대구광역시 수성구 시지동,499,499,0,노변다숲,59.73,202505,27,"14,100",101,12,개인,개인,1996,노변공원로 34,-,중개거래,대구 수성구,25.06.05
191,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,59.9431,202505,27,"59,800",-,13,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,-
192,대구광역시 수성구 사월동,464,464,0,사월보성,59.97,202505,27,"16,500",-,17,개인,개인,1996,욱수천로 133,-,중개거래,대구 수성구,-
193,대구광역시 수성구 매호동,1055,1055,0,시지협화타운2,84.84,202505,27,"25,000",-,10,개인,개인,1996,천을로 181,-,중개거래,대구 수성구,-
194,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,157.06,202505,27,"100,000",-,13,개인,개인,2006,청수로 214,-,중개거래,대구 수성구,-
195,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,84.9978,202505,27,"50,000",-,15,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,-
196,대구광역시 수성구 매호동,1040,1040,0,매호동서타운,59.9,202505,27,"19,000",-,18,개인,개인,1995,천을로 180,-,중개거래,대구 수성구,-
197,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,49.21,202505,27,"21,800",-,8,개인,개인,1996,수성로 412,-,중개거래,대구 수성구,-
198,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,84.92,202505,27,"54,000",-,15,개인,개인,1997,교학로11길 46,-,중개거래,대구 수성구,-
199,대구광역시 수성구 범어동,2291,2291,0,수성범어W,84.9974,202505,27,"123,000",-,8,개인,개인,2023,달구벌대로 2436,-,중개거래,대구 수성구,-
200,대구광역시 수성구 범물동,1281,1281,0,청구타운,59.91,202505,27,"20,700",-,2,개인,개인,1992,지범로39길 12,-,중개거래,대구 수성구,-
201,대구광역시 수성구 사월동,650,650,0,시지3차서한이다음,84.95,202505,27,"41,500",-,6,개인,개인,2018,달구벌대로669길 20-20,-,중개거래,경북 경산시,-
202,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.9365,202505,27,"36,000",-,3,개인,개인,2013,파동로 222,-,중개거래,대구 수성구,-
203,대구광역시 수성구 범어동,906-1,906,1,유림노르웨이숲,130.6444,202505,26,"106,000",-,16,개인,개인,2006,동대구로50길 37,-,중개거래,대구 수성구,-
204,대구광역시 수성구 지산동,1190,1190,0,지산대우로얄,84.8375,202505,26,"27,000",102,8,개인,개인,1999,용학로36길 20,-,직거래,-,25.05.26
205,대구광역시 수성구 황금동,691-6,691,6,골든하이츠,84.905,202505,26,"22,000",-,3,개인,개인,2002,청솔로2길 41,-,직거래,-,25.06.11
206,대구광역시 수성구 범어동,614-3,614,3,태왕유성하이빌,84.9686,202505,26,"54,500",-,3,개인,개인,2003,동대구로 250,-,중개거래,대구 수성구,-
207,대구광역시 수성구 범어동,333,333,0,가든하이츠3,134.87,202505,26,"100,000",-,12,개인,개인,1990,청호로 365,-,중개거래,대구 수성구,-
208,대구광역시 수성구 범어동,2280,2280,0,빌리브범어120,76.972,202505,26,"96,500",-,14,개인,개인,2022,범어로20길 120,-,중개거래,대구 수성구,-
209,대구광역시 수성구 범물동,1336,1336,0,범물한라창신태성맨션,71.88,202505,26,"17,500",-,1,개인,개인,1992,용학로 272,-,중개거래,대구 수성구,-
210,대구광역시 수성구 중동,645,645,0,수성데시앙리버뷰,84.9494,202505,26,"68,500",-,18,개인,개인,2022,희망로20길 10,-,직거래,-,-
211,대구광역시 수성구 만촌동,777,777,0,만촌우방타운2단지,59.73,202505,26,"30,000",-,6,법인,개인,1996,교학로11길 91,-,중개거래,대구 수성구,-
212,대구광역시 수성구 수성동3가,57,57,0,수성3가롯데캐슬,211.5989,202505,26,"148,000",109,6,개인,개인,2008,명덕로 455,-,중개거래,대구 수성구,25.06.04
213,대구광역시 수성구 범어동,177-1,177,1,범어서한포레스트,84.9877,202505,26,"87,700",-,33,개인,개인,2020,동대구로 346,-,중개거래,대구 수성구,-
214,대구광역시 수성구 매호동,1331,1331,0,하나타운,49.92,202505,25,"16,500",-,14,개인,개인,1995,고산로 123,-,중개거래,대구 수성구,-
215,대구광역시 수성구 두산동,999,999,0,수성레이크푸르지오,84.9717,202505,25,"76,500",-,47,개인,개인,2022,청수로24길 91,-,중개거래,대구 수성구,-
216,대구광역시 수성구 수성동1가,272-11,272,11,우방한가람타운,59.93,202505,25,"20,200",-,12,개인,개인,1995,명덕로 368,-,중개거래,"대구 달서구, 대구 수성구",-
217,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,141.73,202505,25,"83,000",-,3,개인,개인,2007,동대구로 59,-,중개거래,대구 수성구,-
218,대구광역시 수성구 범어동,Jun-88,88,6,범어청구하이츠,84.96,202505,24,"64,000",-,3,개인,개인,2000,청호로84안길 2,-,중개거래,대구 수성구,-
219,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9816,202505,24,"105,000",-,2,개인,개인,2009,범어로 73,-,중개거래,대구 수성구,-
220,대구광역시 수성구 범어동,380,380,0,범어롯데캐슬,148.34,202505,24,"170,500",-,10,개인,개인,2009,동대구로 300,-,중개거래,대구 수성구,-
221,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9652,202505,24,"80,300",-,4,개인,개인,2022,청솔로 16,-,중개거래,대구 수성구,-
222,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,65.97,202505,24,"15,800",-,13,개인,개인,1992,지범로40길 11,-,중개거래,"경북 경산시, 대구 수성구",-
223,대구광역시 수성구 만촌동,1429,1429,0,메트로팔레스3,84.93,202505,24,"41,700",-,5,개인,개인,2003,동원로 110,-,중개거래,대구 수성구,-
224,대구광역시 수성구 범물동,1281,1281,0,청구타운,84.93,202505,24,"22,000",-,6,개인,개인,1992,지범로39길 12,-,중개거래,대구 수성구,-
225,대구광역시 수성구 중동,650,650,0,수성골드클래스더센텀,84.6686,202505,24,"64,500",-,17,개인,개인,2021,수성로 185,-,중개거래,"대구 동구, 대구 수성구",-
226,대구광역시 수성구 범물동,1372,1372,0,청아타운,134.73,202505,24,"31,000",-,8,개인,개인,1992,범안로 40,-,중개거래,대구 수성구,-
227,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,84.9397,202505,24,"61,000",-,6,개인,개인,2024,지산로3길 33,-,중개거래,대구 수성구,-
228,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202505,24,"138,000",-,4,개인,개인,2020,범어로18길 22,-,중개거래,대구 수성구,-
229,대구광역시 수성구 매호동,1055,1055,0,시지협화타운2,59.93,202505,24,"16,200",101,14,개인,개인,1996,천을로 181,-,중개거래,대구 수성구,25.06.05
230,대구광역시 수성구 시지동,498,498,0,고산노변타운,59.75,202505,24,"19,300",-,8,개인,개인,1996,시지로 55,-,중개거래,대구 수성구,-
231,대구광역시 수성구 황금동,986,986,0,힐스테이트황금엘포레,84.9652,202505,24,"81,400",-,14,개인,개인,2022,청솔로 16,-,중개거래,"대구 북구, 대구 수성구",-
232,대구광역시 수성구 시지동,41,41,0,시지월드메르디앙,84.9996,202505,24,"56,500",-,9,개인,개인,2009,천을로 70,-,중개거래,대구 수성구,-
233,대구광역시 수성구 지산동,1257-1,1257,1,영남맨션,133.08,202505,23,"37,500",-,15,개인,개인,1991,지산로 31,-,중개거래,대구 수성구,-
234,대구광역시 수성구 수성동4가,1090-5,1090,5,쌍용화성,60,202505,23,"26,900",101,10,개인,개인,1996,수성로 411,-,중개거래,대구 수성구,25.06.09
235,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,84.93,202505,23,"41,500",-,10,개인,개인,2003,동원로 100,20250526,중개거래,대구 수성구,-
236,대구광역시 수성구 범어동,371,371,0,궁전맨션,131.16,202505,23,"109,400",-,6,개인,개인,1988,동대구로 274,-,중개거래,대구 수성구,-
237,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,84.8882,202505,23,"32,000",-,16,개인,개인,2013,달구벌대로669길 20,-,직거래,-,-
238,대구광역시 수성구 황금동,365,365,0,캐슬골드파크4단지,84.97,202505,22,"57,300",-,16,개인,개인,2006,청수로 261,-,중개거래,대구 수성구,-
239,대구광역시 수성구 범어동,1266,1266,0,수성태왕아너스,84.8438,202505,22,"37,500",-,18,개인,개인,2007,들안로77길 30,-,중개거래,대구 수성구,-
240,대구광역시 수성구 범어동,333,333,0,가든하이츠3,84.98,202505,22,"79,000",-,12,개인,개인,1990,청호로 365,-,중개거래,대구 수성구,-
241,대구광역시 수성구 범물동,670,670,0,우방미진하이츠,59.99,202505,22,"18,100",-,17,개인,개인,2000,지범로 290,-,중개거래,대구 수성구,-
242,대구광역시 수성구 매호동,1324,1324,0,두레타운,39.9,202505,22,"8,000",110,1,개인,개인,1995,천을로 131,-,중개거래,대구 수성구,25.05.23
243,대구광역시 수성구 신매동,569,569,0,시지대백신화창신맨션,59.75,202505,22,"19,300",207,14,개인,개인,1994,고산로 90,-,중개거래,대구 수성구,25.06.13
244,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,84.575,202505,22,"26,000",-,12,개인,개인,1992,지범로40길 11,-,중개거래,대구 수성구,-
245,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.9971,202505,21,"58,000",-,5,개인,개인,2020,희망로24길 24,-,중개거래,"대구 수성구, 대구 중구",-
246,대구광역시 수성구 시지동,262,262,0,아이프라임시지,136.0413,202505,21,"63,000",-,10,개인,개인,2008,달구벌대로 3110,-,중개거래,대구 수성구,-
247,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,129.0208,202505,21,"160,000",-,10,개인,개인,2009,달구벌대로 2435,-,중개거래,"대구 북구, 대구 수성구",-
248,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,84.93,202505,21,"42,300",-,12,개인,개인,2003,동원로 100,-,중개거래,대구 수성구,-
249,대구광역시 수성구 파동,197-1,197,1,태왕리더스,117.5933,202505,21,"34,500",101,18,개인,법인,2005,파동로 105,-,직거래,-,25.05.21
250,대구광역시 수성구 황금동,60,60,0,우방2,76.44,202505,21,"71,230",205,5,법인,개인,1986,청호로 330,-,직거래,-,25.06.09
251,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,133.92,202505,21,"32,000",103,14,개인,법인,1992,지범로40길 11,-,직거래,-,25.05.21
252,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202505,21,"66,000",-,4,개인,개인,2015,들안로78길 45,-,중개거래,"경북 경산시, 대구 수성구",-
253,대구광역시 수성구 범어동,614-100,614,100,범어청구푸른마을,84.96,202505,21,"54,900",-,15,개인,개인,2000,동대구로 240,-,중개거래,대구 수성구,-
254,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,98.93,202505,21,"65,500",-,34,개인,개인,2007,동대구로 59,-,중개거래,대구 수성구,-
255,대구광역시 수성구 노변동,353,353,0,수성월드메르디앙,84.8075,202505,21,"36,000",-,1,개인,개인,2007,노변로 55,-,중개거래,대구 수성구,-
256,대구광역시 수성구 만촌동,1356-3,1356,3,메트로팔레스1,107.9,202505,21,"43,000",-,9,개인,개인,2003,동원로 135,20250522,중개거래,대구 수성구,-
257,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,72.9621,202505,21,"85,500",-,9,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,-
258,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,72.9621,202505,21,"86,000",-,15,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,-
